166,0,"Presväté znamenie, presvätý kríž"
167,0,"Pred trón tvoj, ó, Kriste"
168,0,"Ó, srdce kamenné"
169,0,"Rozjímajme s pokornosťou"
170,0,"Rozmýšľajme dnes"
171,0,"Sem, dcéra sionská"
172,0,"Stála Matka bolestivá"
173,0,"S pobožnosťou oslavujme"
174,0,"Srdce puká od žalosti"
175,0,"Tvoje muky ospevujem"
176,0,"Umučenie drahého Pána"
177,0,"Už som dosť pracoval"
178,0,"Čo stanica prvá"
179,0,"Kresťania, sem pospiechajte"
180,0,"Ó, hlava ubolená"
181,0,"Rozjímať o umučení"
182,0,"Ježiš Kristus slávne vchádza"
183,0,"Kráľ neba, zeme"
184,0,"Kriste, Kráľu, tebe znejú"
185,0,"K večeri sa zbližujte"
186,0,"Prápor Kráľa slávne veje"
187,0,"Dokonané je"
188,0,"Ó, ľude môj, národe môj"
189,0,"Umučený Kristus Pán"
190,0,"Pozri biedny, ó, človeče"
191,0,"O tajomstvách umučenia"
192,0,"Pán Ježiš Kristus vstal z mŕtvych"
193,0,"Aleluja, radujme sa"
194,0,"Ježiš Kristus, Spasiteľ náš"
195,0,"Kristus celý zranený"
196,0,"Pán Boh všemohúci z mŕtvych vstal"
197,0,"Pane mocný"
198,0,"Ó, slávny deň s Kristom víťazom"
199,0,"Plesaj, všetko stvorenie"
200,0,"Priblížil sa deň radosti"
201,0,"Raduj sa, Cirkev Kristova"
202,0,"Radujte sa, ó, kresťania"
203,0,"Radujme sa všetci zbožne"
204,0,"Spoločne sa dnes radujme"
205,0,"Tretieho dňa vstal"
206,0,"Utešený nám deň nastal"
207,0,"V deň vzkriesenia Jezu Krista"
208,0,"Víťaz Kristus"
209,0,"Obeť svoju veľkonočnú"
210,0,"Základ Cirkvi je na skale"
211,0,"Žiaľ v radosť sa už premenil"
212,0,"Hľa, žiarou skvie sa"
213,0,"Vstúpil Kristus Pán do neba"
214,0,"Kristus Pán na nebo vstúpil"
215,0,"Pôvod blaha"
216,0,"Poprosme Ducha Svätého"
217,0,"Duchu Svätý, príď z neba"
218,0,"Duch Svätý sa dnes zjavuje"
219,0,"Leť, prosba naša"
220,0,"Ó, Trojica Najsvätejšia"
221,0,"Najsvätejšia Trojica"
222,0,"Ó, Bože, Otče, sveta Stvoriteľu"
223,0,"Pri tejto slávnosti"
224,0,"Nebeské Slovo, ktoré si"
225,0,"Ó, Pôvodca nášho blaha"
226,0,"Večný náš Kráľ a Najvyšší"
227,0,"Daruj, ó, Ježiš, srdce mne"
228,0,"Nebo i zem, vyhlasujte"
229,0,"Oslavujme najsvätejšie Srdce Ježišovo"
230,0,"Ó, Srdce, poklad nebeský"
231,0,"Pozdravujme Božské Srdce"
232,0,"Sem srdce k Srdcu dones"
233,0,"Tisíc ráz buď pozdravené"
234,0,"Vzdajme chválu, česť i slávu"
235,0,"Znej, pieseň, srdcom lásky"
236,0,"Omša sa už začína"
237,0,"Bože, plný láskavosti"
238,0,"Bože, svetov mocný Pane"
239,0,"Bože, tvojej velebnosti"
240,0,"Dietky srdca nevinného"
241,0,"Hlboko sa ti klaniame"
242,0,"Klaniame sa tebe, Bože"
243,0,"Kresťania, sem spiechajte"
244,0,"K stolu Božej láskavosti"
245,0,"My klaniame sa tebe"
246,0,"Ó, Bože na výsosti"
247,0,"Ó, Ježišu náš najmilší"
248,0,"Ó, trojjediný Bože"
249,0,"Poďte, duše s radosťou"
250,0,"Poďte, obnovme obetu"
251,0,"Pred oltárom tu kľakáme"
252,0,"Pred trón lásky"
253,0,"Ráč nás, Pane, zbaviť"
254,0,"Zmiluj sa, Bože, z výsosti"
255,0,"Svätú obeť začíname"
256,0,"Tu skrúšení v prach padáme"
257,0,"Ty si, Pane, v každom chráme"
258,0,"Vstupujem do chrámu"
259,0,"Začína sa konať"
260,0,"Pokľakni na kolená"
261,0,"Ach, láska preveľká"
262,0,"Ach, vitaj, vitaj, nám"
263,0,"Buď vždy pozdravená"
264,0,"Buď vždy pozdravené"
265,0,"Ctím teba pobožne"
266,0,"Daj nám sväté požehnanie"
267,0,"Hostiu vítajme"
268,0,"Chvála tebe, ó, Bože"
269,0,"Chváľ, Sione, Spasiteľa"
270,0,"Klaniam sa ti vrúcne"
271,0,"Ktorý na oltári"
272,0,"Kriste, zo srdca celého"
273,0,"Lásky plní Serafíni"
274,0,"Na kolená padáme"
275,0,"Nepochopiteľné, nesmierne tajomstvo"
276,0,"Ó, Bože, Pane náš z vysokosti"
277,0,"Ó, Ježišu náš najmilší"
278,0,"Ó, láska, nádej, spása"
279,0,"Ó, milí kresťania"
280,0,"Ó, vitaj, Ježišu ty chlieb živý"
281,0,"Pozdravená buď, Sviatosť oltárna"
282,0,"Pred tebou Ježišu"
283,0,"Radosťou oplývam"
284,0,"Radujme sa, ó, kresťania"
285,0,"Slovu nekonečnému"
286,0,"Z neba na zem zostupujte"
287,0,"Z neba stúpte, anjeli"
288,0,"Tebe žijem, Ježiš môj"
289,0,"Z trónu slávy zostupuje"
290,0,"Telo Krista a krv svätá"
291,0,"Velebme, kresťania"
292,0,"Velebíme, Kriste, teba"
293,0,"Veľkú milosť udeľuješ"
294,0,"Z hlbín srdca skrúšeného"
295,0,"Vitaj milý Jezu Kriste"
296,0,"Vitaj, najsvätejšie"
297,0,"Zavítaj z nebies výsosti"
298,0,"Vitaj, spása duší"
299,0,"Zdrav’ buď Kriste najmocnejší"
300,0,"Ježiš, Ježiš, príď ku mne"
301,0,"Príď, ó, Pane milý"
302,0,"Ó, Pane, nie som hodný"
303,0,"Duša Kristova, posväť ma"
312,0,"Raduj sa, nebies Kráľovná"
317,0,"Ctime túto Sviatosť slávnu"
327,0,"Nech je zvelebený Boh"
330,0,"Anjelským pozdravením"
332,0,"Celá krásna si, Mária"
334,0,"Horí naša láska"
337,0,"K Márii voláme"
338,0,"Kráľovná, buď pozdravená"
343,0,"Mária najčistejšia"
344,0,"Mária, ochrana"
349,0,"Matka Pána Krista"
359,0,"Ó, Mária, Prímluvnica naša"
370,0,"Radosťou je moje srdce"
376,0,"Slávna si, Kráľovná"
383,0,"Tisíc ráz pozdravujeme teba"
388,0,"Zaznite piesňou, údolia"
394,0,"Ó, Mária bolestivá"
399,0,"Kvetinky májové"
403,0,"Počúvajte vrúcny hlas"
411,0,"Ó, Mária, Kráľovná ružencová"
415,0,"Spievajme Márii"
417,0,"Hľa, otvára sa brána nebies"
429,0,"Svätý Peter, svätý Pavol"
462,0,"Bože, vyslyš prosby naše"
468,0,"Odpočinku večného daj"
484,0,"Yzopom ma pokrop, Pane"
484,0,"Tiekla voda z pravej strany"
493,0,"Otče náš"
498,0,"Ježišu, Kráľu"
501,0,"Ježiš, Mária i Jozef"
507,0,"Bože, ktorý stav manželský"
523,0,"V sedmobrežnom kruhu Ríma"
524,0,"Bože, čos’ ráčil"
526,0,"Teba, Bože, chválime"
1,1,"Ó, prekrásna Hviezda ranná, - ktorá si nám z neba daná, - vrúcne, Panna, buď vítaná!"
1,2,"Božieho tys' výkvet diela, - k tebe poslal Gabriela - sám Boh, svojho archanjela."
1,3,"Počneš Syna premilého, - Bohom Otcom nám daného, - Spasiteľa čakaného."
1,4,"Ako dcéra Stvoriteľa - Matkou budeš Spasiteľa - a Nevestou Tešiteľa."
1,5,"Trojici buď svätej sláva, - Márii česť nech sa vzdáva, - že sa Božou Matkou stáva."
2,1,"Anjel Pána zvestoval Panne Márii a ona počala z Ducha Svätého, - Zdravas', Mária, milosti plná, Pán s tebou, požehnaná si medzi ženami a požehnaný je plod života tvojho: Ježiš. - Svätá Mária, Matka Božia, pros za nás, hriešnych, teraz i v hodinu smrti našej. Amen."
2,2,"Hľa, služobnica Pána, nech sa mi stane podľa tvojho slova! - Zdravas', Mária, milosti plná, Pán s tebou, požehnaná si medzi ženami a požehnaný je plod života tvojho: Ježiš. - Svätá Mária, Matka Božia, pros za nás, hriešnych, teraz i v hodinu smrti našej. Amen."
2,3,"A slovo sa telom stalo a prebývalo medzi nami. - Zdravas', Mária, milosti plná, Pán s tebou, požehnaná si medzi ženami a požehnaný je plod života tvojho: Ježiš. - Svätá Mária, Matka Božia, pros za nás, hriešnych, teraz i v hodinu smrti našej. Amen."
2,4,"Sláva Otcu i Synu i Duchu Svätému; ako bolo na počiatku, tak nech je i teraz - i vždycky i na veky vekov. Amen."
3,1,"Anjel z neba v rúchu jasnom - k Nazaretu v speve hlasnom - ku Márii zletuje, - novinu jej zvestuje."
3,2,"Obľúbil si ťa Stvoriteľ, - by sa z teba Vykupiteľ - prisľúbený narodil; - k tomu ťa Boh vyvolil."
3,3,"Buď, Mária, teda zdravá, - anjel pozdravenie dáva, - prijmi to pozdravenie, - oroduj za stvorenie."
3,4,"Pán Boh s tebou, čistá Panna, - tebe bola prednosť daná - pred všetkými ženami, - tebe hriech je neznámy."
3,5,"Počneš Syna premilého - skrze Ducha Najvyššieho; Ježišom sa bude zvať, - spasenie má ľudstvu dať."
3,6,"Buď láskavou prostrednicou - a pred Bohom prímluvnicou - nám, ó, Božia Rodička - a Kristova Matička!"
4,1,"Bože, ku tebe - voláme v nebe, - jak vo dne, tak v noci, - buď nám na pomoci; - prídi, prídi, Spasiteľu!"
4,2,"Ukáž nám cestu - k večnému mestu - nám na potešenie, - daj milosť, spasenie; - prídi, prídi, Spasiteľu!"
4,3,"Nech sa vždy vzdáva - tebe česť, sláva, - ty nás vyučuješ; - myseľ osvecuješ; - Pane Kriste, Spasiteľu!"
4,4,"Teba čakali, - predpovedali, - svätí prorokovia, - žiadali otcovia; - teba, Kriste, Spasiteľu!"
4,5,"Tys' na div vekom - stal sa človekom: - tu je už čakaný, - tvoj prorokovaný - príchod, Kriste, Spasiteľu!"
4,6,"Panna vznešená, - neporušená - počala si nášho, - Bohom nám daného - Jezu Krista, Spasiteľa."
4,7,"Veríme v teba, - ó, Svetlo z neba! - Naším buď vždy vzorom, - svieť nám nad obzorom: - Jezu Kriste, Spasiteľu."
4,8,"Obetu čistú, - čos' nechal svetu, - sluha tvoj predkladá, - milosti dar žiada: - Jezu Kriste, Spasiteľu!"
4,9,"Tá obeť svätá - za hriechy sveta, - v svedomí zlých ľudí - pokánie nech budí; - Jezu Kriste, Spasiteľu!"
4,10,"Ach, v nás nešťastných - niet zásluh vlastných, - v srdci si ty nebe - pripravuj sám sebe, - Prídi, prídi, Spasiteľu!"
4,11,"Príchod tvoj, Pane, - daj, nech sa stane - skrz túto obetu - užitočným svetu. - Prídi, prídi, Spasiteľu!"
4,12,"V osobách trojí: - láska ťa pojí, - mocný Stvoriteľu, - Duchu Tešiteľu, - Jezu Kriste, Spasiteľu!"
4,13,"Tvojej mocnosti - a velebnosti - plná je zem, nebe, - spievajú o tebe: - Svätý, svätý, svätý, Pane!"
5,1,"Buď, Mária, pozdravená, - ty nebies krásna ľalia! - Tys' Mať Božia, vyvolená - od večného Boha. - Archanjel ťa pozdravuje - a veci divné zvestuje: - porodíš, Premilá, - Krista, Spasiteľa."
5,2,"Teš sa, Matička premilá, - žes' anjelu privolila, - bo tým sa stalo spasenie, - sveta vykúpenie. - Keď Eva hadu zvolila, - mier duše svojej stratila - a ľudské stvorenie - uviedla v kvílenie."
5,3,"Tys' nádej sveta celého, - porodíš Syna Božieho, - čo naše hriechy obmyje - krvou z Kalvárie. - Tam Boha v nebi pros za nás - a primlúvaj sa v každý čas. - On ťa vždy vyslyší, - Stvoriteľ najvyšší."
5,4,"Keď v hriechu sme a v súžení, - pomoc mávame v trápení - skrz teba, ó, Panna čistá, - Matka Jezu Krista! - Skrz teba vždy dosiahneme, - my, biedni červi zo zeme, - rúk Božích žehnanie, - túžobne žiadané."
6,1,"Dennica už vyšla, - radostná zvesť prišla - od najvyššieho Stvoriteľa. - Novina anjela, - predzvesť Gabriela, - radostná pre nás takto znela: - [:Panenka Mária - porodí nám Syna, - nášho predrahého Spasiteľa.:]"
6,2,"Panna sa zľakla, - takto povedala - archanjelovi nebeskému: - Ako to môže byť, - jak môžem porodiť, - súc zasvätená Najvyššiemu? - [:Bohu som sľúbila, - jemu som slúžila, - celá chcem patriť ja iba jemu.:]"
6,3,"Anjel jej hovoril: - Boh sám ťa vyvolil, - neboj sa, Panna najsvätejšia, - panenstvo nestratíš, - zázračne porodíš, - Mária, Bohu si najmilšia. - [:Ty medzi ženami - kvet si požehnaný. - Tys' Bohu nad všetko najvzácnejšia.:]"
6,4,"Keď si, ó, Matička, - Kristova Rodička, ostala šťastnou nad pannami, - starosť maj vždy o nás, - primlúvaj sa za nás, - zmiluje Pán Boh sa nad nami, - [:aby sme po boji - vo večnom pokoji - spevom ťa chválili večne v nebi.:]"
7,1,"Dnes Panna je pozdravená, - Mať Krista Pána zvolená, - Boh sám, ktorý v nebi žije, - z neba na svet zostupuje."
7,2,"Hlas Mária uslyšala - a meno Ježiš prijala, - aby jeho Matkou bola, - ponížene privolila."
7,3,"Milosti plná Matička - je Spasiteľa Rodička, - Krista Pána čo nosila, - v ňom jedine sa tešila."
7,4,"Dar Otca je ten plod Svätý - a Duchom Svätým počatý; - z čistej Panny život vezme, - aby spasil ľudstvo hriešne."
7,5,"Sám Boh k nám z neba prichodí - a z Márie sa narodí, - preto ráčil na svet stúpiť, - že nás všetkých chcel vykúpiť."
7,6,"Dnes jemu všetci spievajme - a vďaky Bohu vzdávajme - za to veľké dobrodenie, - za bolestné vykúpenie."
7,7,"Buď chvála Otcu večnému - a Synovi premilému, - chvála Duchu presvätému, - v Božstve obom rovnakému!"
8,1,"Duša moja, celou silou - veleb Pána večného, - osláv piesňou roztomilou - Stvoriteľa mocného. - Teš sa, že už prišli časy, - ktoré vrúcne sme žiadali, - čo prorokov zbožné hlasy - svetu predpovedali."
8,2,"Ajhľa, z neba vysokého - anjel Boží zletuje - a Neveste Najvyššieho - radosť veľkú zvestuje. - Žena Bohom vyvolená - poslúcha hlas archanjela, - v rozjímaní pohrúžená - veľmi krásna je celá."
8,3,"Boha Otca najvyššieho - sám Syn jednorodený - stúpil z trónu nebeského - spasiť svet náš stratený. - Z čistej Panny narodí sa, - bude znášať posmech tupý; - za ním kríž niesť rozhodni sa - a z hriechu ťa vykúpi."
8,4,"Mária sa Pannou stala - nad všetkými pannami, - anjelovi povedala: - Ako vravíš, staň sa mi. - V svojom srdci prespanilom - preradostne zaplesala: - Bohu svojmu v speve milom - česť a chválu vzdávala."
8,5,"I my s ňou tiež zaplesajme, - Bohu česť prespevujme, - Spasiteľa privítajme, - srdcia jemu venujme. - Slovom, skutkom vyvyšujme, - ako ona ctila jeho, - takto seba pripravujme - do kráľovstva večného."
9,1,"Poslaný je anjel - od otca najvyššieho, - nazvaný Gabriel, - posol Boha večného, - k Nazaretu mestu, - by tam jeho Nevestu - Máriu pozdravil, - jeho vôľu jej zjavil."
9,2,"Zdravas', buď, Mária, - Panna plná milosti, - krásna si ľalia, - s tebou je Boh z výsosti. - Neboj sa, ó, Mária, - ty nebeská ľalia, - počneš a porodíš - a panenstvo nestratíš."
9,3,"Na tie jeho slová - Mária sa divila: - Nech je vôľa Božia! - anjelovi vravela: - Deva som Najvyššieho, - Matkou stanem sa jeho, - nad anjelov vyššia, - dcéra Evy najnižšia."
9,4,"A tak Božie Slovo - z Márie sa počalo, - Vykupiteľovo - človečenstvo povstalo. - Chváľme ho, veď je Boh náš, - ctime ho, veď spasil nás. - Sláva Bohu Synu, - že zmyl našu z nás vinu!"
10,1,"Anjel Gabriel, - ako Pán Boh chcel, - z neba koná cestu - k Panne Márii, - k Nazaretu mestu."
10,2,"Posolstvo nesie - pri veľkom plese, - k Panne pristupuje - a ju v pokore - takto pozdravuje:"
10,3,"Zdravas', Mária, - čistá ľalia, - vzor si všetkých čností; - anjel zjavuje, - žes' plná milosti."
10,4,"Nad matky iné - tebe jedine - česť a prednosť daná; - medzi ženami - ty si požehnaná."
10,5,"Čujúc to Panna, - je naľakaná - a sa spytuje: - Jak to môže byť, - čo anjel zvestuje?"
10,6,"Anjel zdesenej Panenke ctenej - odpovedal na to: - Nadprirodzene - stane sa vec táto."
10,7,"V tebe utvorí - ten plod Duch Boží, - stúpi v teba z neba; - Syn Boží bude, - čo sa zrodí z teba."
11,1,"Hľa, anjel Pána vznešený - je posolstvom poverený, - k nám z neba dolu zletuje - a Máriu pozdravuje."
11,2,"Buď zdravá, plná milosti, - pre svoje milá si čnosti; - buď požehnaný čistého - plod života panenského."
11,3,"Máš zrodiť ty Spasiteľa - a sveta Vykupiteľa, - Syna Boha najvyššieho, - Duchom Svätým počatého."
11,4,"Tu Panna hlavu sklonila - a pokorne hovorila: - Hľa, dievka Pána som svojho, - staň sa podľa slova tvojho!"
11,5,"Hneď Slovo telom stalo sa, - Boha nám dali nebesá, - by prebýval medzi nami, - prenehodnými hriešnikmi."
11,6,"Pros za nás, drahá Božia Mať, - ráč u Boha sa primlúvať, - nech Syn tvoj nás po časnosti - do večnej prijme radosti."
12,1,"Hľa, Panna je pozdravená, - poslom anjelom uctená. - Božstvo k ľudstvu sa znížilo, - v lono Panny zostúpilo."
12,2,"Keď anjela uslyšala, - nad tým veľmi sa zľakala, - Božej vôli sa poddala, - by sa Božou Matkou stala."
12,3,"Si Bohom Otcom zvolená, - Duchom Svätým zatienená; - Krista v živote nosila, - v ňom jedine sa tešila."
12,4,"Požehnaný ten plod svätý, - Duchom Svätým je počatý - a predivné narodenie - nie je Panny porušenie."
12,5,"Ó, Ježišu milostivý, - duší našich žiadostivý, - preto ráčils' na svet stúpiť, - žes' všetkých nás chcel vykúpiť."
12,6,"Preto my sa mu klaňajme, - vrúcne vďaky mu vzdávajme - za to veľké dobrodenie, - že priniesol nám spasenie."
12,7,"Buď chvála Otcu večnému, - Synu jeho premilému, - tak isto Duchu Svätému, - Bohu v Trojici jednému."
13,1,"Moc Božia divná - a nevýslovná, - čo si učinila? - K obrazu svojmu - človeka stvorila."
13,2,"Veľmi pekného, - nesmrteľného, - kvet celého diela, - by mohol poznať - svojho Stvoriteľa."
13,3,"By ťa miloval, - v raji panoval - a žil v blaženosti, - v záhrade rajskej - z tvojej láskavosti."
13,4,"Diabol zlostivý - bol závistlivý, - vidiac šťastie jeho, - ktoré mal človek - od Boha večného."
13,5,"Úklady zlosti - kládol v chytrosti, - by človek zvábený - rozkoše rajskej - bol tiež pozbavený."
13,6,"Nešľachetný had - v taký veľký pád - priviedol človeka - skrz okúsenie - jedného jablka."
13,7,"Človek stráň kvetnú, - milosť posvätnú - a raj večný stratil, - aby sa viac doň - nikdy nenavrátil."
13,8,"Pán Boh zjavil nám, - že nás spasí sám - skrze svojho Syna, - by nám byť mohla - odpustená vina."
14,1,"Múdrosť a sila - Božia premilá, čo si učinila? - K obrazu svojmu - človeka stvorila."
14,2,"Bohu mal slúžiť, - po ňom vždy túžiť, - zo stromu neužiť; - slávu nebeskú - čnosťou si zaslúžiť."
14,3,"Diabol prezlostný - závidel čnostný, - spolu i radostný - stav prvých ľudí; - zmenil ho v žalostný."
14,4,"Vzbudil v nich pýchu, - neveru lichú - a obrátil k smiechu - výstrahu Božiu: - priviedol ich k hriechu."
14,5,"Trest spravodlivý - mal had lestivý, - i náš nešťastlivý - praotec hriešny - za prečin strašlivý."
14,6,"Z raja vyhnaný, - smrti poddaný, - s dušou plnou rany, - zatvoril sebe - i nám nebies brány."
14,7,"Miesto milosti, - nesmrteľnosti - rajskej blaženosti, - dedíme po ňom - trest a vinu zlosti."
14,8,"V raji sľúbený - potomok ženy, - telom učinený - Syn Boží, blahej - príčinou bol zmeny."
14,9,"Pravda milosti, - pokoj prísnosti - dali bozk ľúbosti. - Buď Bohu sláva - tu i na výsosti!"
15,1,"Nes, Gabrielu, - nes pozdravenie, - radosť pre ľudské - nes pokolenie. - [:Pozdravuj Máriu, - prečistú ľaliu.:]"
15,2,"Zvestuj jej radosť, - zvestuj potechu, - že Boh svet príde - spasiť od hriechu, - [:že Boha porodí, - čo spasí národy.:]"
15,3,"Zdravas', Mária, - milosti plná, - bo máš porodiť - v čistote Syna. - [:Staneš sa Rodičkou - a Božou Matičkou.:]"
15,4,"Radostnú tú zvesť - prijmi, ó, Panna! - Buď požehnaná, - Mať Krista Pána! - [:Buď ľudstvu záchranou, - nádejou čakanou.:]"
15,5,"Prijmi, Mária, - veľké posolstvo, - svetu Boh zjaví - veľké tajomstvo, - [:že počneš Ježiša, - Matička najmilšia.:]"
16,1,"Oblaky z neba - nech rosia teba, - sľúbený Kriste, - čakaný iste! - Prídi, prídi, Spasiteľ náš!"
16,2,"Otcovia svätí - prorokujú ti - život tŕnistý, - vzor náš prečistý; - Prídi, prídi, Spasiteľ náš!"
16,3,"Buď Bohu chvála - na zemi stála, - že k nám zostúpi a nás vykúpi. - Prídi, prídi, Spasiteľ náš!"
16,4,"Veríme v teba - spasenie z neba, - kvet lásky večnej - a nekonečnej! - Prídi, prídi, Spasiteľ náš!"
16,5,"Tvoja predrahá - obeť premáha - diablovu zlobu - a ľudskú mdlobu. - Prídi, prídi, Spasiteľ náš!"
16,6,"Skrz svoje rany - od pekiel brány - chráň nás, ó, Kriste, - daj srdce čisté. - Prídi, prídi, Spasiteľ náš!"
16,7,"Presvätý Pane, - tu v tvojom stane, - nech sa vždy vzdáva - tebe česť, sláva. - Prídi, prídi, Spasiteľ náš!"
17,1,"Otec nebeský - z preveľkej lásky - [:k najzázračnejšiemu - človeka stvoril - podobenstvu svojmu.:]"
17,2,"V raji rozkošnom, - v kraji tom šťastnom - [:Adama postavil - za pána zeme, - tvorom ho predstavil.:]"
17,3,"By Adam slušnosť, - svoju poslušnosť - [:Bohu preukázal, - Boh mu zo stromu - ovocie zakázal.:]"
